ticker:longitude:latitude
1235:120.3217459:22.6906774
6177:121.5360961:25.0504118
1220:121.535479:25.05172
1308:120.4068083:22.501852
2330:121.0126461:24.7745563
4164:121.5809459:25.0626264
3504:120.9986267:24.7814903
2358:120.2261641:22.9253702
2317:121.4214296:24.9660827
1229:121.6114081:25.0550144
2849:121.5642265:25.0328546
2809:120.1977067:22.9845219
6225:121.5444999:25.0483809
5299:121.012354:24.840561
6263:121.5367153:24.9830138
2323:121.5205767:25.0631546
2303:121.0196442:24.7713125
9105:121.6030094:25.0028167
6443:121.5400353:24.985866
2367:121.4134175:24.9596835
2882:121.5536734:25.0372947
2886:121.5325012:25.042884
2610:121.2208305:25.0683163
5443:121.0005955:24.7740141
4562:120.1466176:23.0363648
3455:121.4865735:24.9967207
3663:120.261006:22.8363163
6538:121.3448682:25.000142
6698:120.1518703:23.0436048
3615:121.0362281:24.8754819
3050:121.3748475:25.0460253
3450:121.4921551:25.0050835
2464:121.001509:24.777741
6691:121.3718237:25.0740772
2460:120.2708102:22.8531235
3652:121.550966:24.9831184
6581:120.4511077:24.1545395
3563:121.0045251:24.7791449
6164:121.5338662:24.9851673
5907:121.5436722:25.0258847
1218:120.5934526:23.8496545
2353:121.5447404:25.0625969
2438:121.5573825:25.0360064
2357:121.471118:25.1248313
3376:121.4263043:25.0075733
2412:121.5235131:25.0366736
4938:121.4702075:25.1250972
4915:121.5656094:25.0810025
2354:121.4124873:24.9611318
1326:121.5884775:25.0594985
2105:120.5750869:23.9827004
2002:120.355695:22.5598218
2603:121.5341734:25.0576341
3189:121.1006517:24.9932688
8936:120.4453435:22.5163448
6147:121.0200487:24.7643879
8930:120.3227903:23.2063829
3312:121.5772693:25.0655431
6215:121.5723392:25.0793383
3580:120.6291864:24.2241817
3535:121.0159875:24.8486305
6606:121.4738259:25.0490382
5876:121.5230834:25.0624622
1305:121.5651097:25.0795272
4155:121.0068984:24.7982115
6485:121.0069987:24.7978494
2449:121.007378:24.797744
2838:121.5452255:25.058129
3583:121.008232:24.869372
2352:121.325432:24.9884982
2363:121.0040659:24.800212
2466:121.4869174:24.9965494
3260:121.4869139:24.99663
2489:121.48643:24.9964853
3479:121.4896481:24.9965161
1313:121.61133:25.054957
2939:121.5375352:25.0545913
2538:121.5121593:25.0424209
4958:121.2579046:25.0710968
Yanx:120.9890033:24.7785758
2345:120.9880994:24.778066
2414:121.5822173:25.064474
3028:121.5825062:25.0648482
2427:121.5709719:25.0282988
2301:121.5711666:25.077819
8926:121.571098:25.0777451
3209:121.5721696:25.0772887
2885:121.5484029:25.0472479
1762:121.409932:24.9799419
3018:121.5517819:25.0815243
6914:121.4930384:25.0010097
3164:120.280072:23.1126338
2712:121.5966894:23.9082896
9925:121.5800087:25.0638839
6206:121.5795008:25.0646342
3501:121.578846:25.0647012
5608:121.5443208:25.053975
6655:121.4542515:25.0620686
3231:121.5782307:25.0581896
6757:121.220824:25.0684019
3576:121.0209311:24.7722064
2486:121.454517:25.0631969
3548:121.4550644:25.0633893
6552:120.309737:22.723818
2812:120.6801162:24.1375319
2025:120.230891:23.1872236
8039:120.286152:22.607802
2731:121.5890232:25.0643704
1701:121.515334:25.043535
2405:121.5804256:25.0705993
2912:121.566706:25.0469756
8478:120.328343:22.571047
3346:121.4738877:25.0054158
2880:121.5691105:25.0343595
3266:121.554714:25.041701
6706:120.5914397:24.1695003
2495:121.4769141:25.0059788
6409:121.584438:25.064581
2324:121.5681582:25.079918
2514:121.5158595:25.046241
5516:120.9797644:24.8093863
2371:121.5216237:25.0644762
2402:121.373988:25.0440013
8069:121.0175319:24.7683106
3338:121.573998:25.076312
3379:121.5762698:25.0750387
3580:120.6291864:24.2241817
8071:121.6226251:25.0693462
8028:121.0248789:24.7745936
4540:121.4136526:25.0081764
1532:121.5477843:25.0383537
6217:121.4604198:24.9939973
5356:121.5153119:25.0449196
3673:121.5794617:25.06727
2455:121.203415:24.9056519
3455:121.4865735:24.9967207
1909:120.3618957:23.8651848
2408:121.4149629:25.0482461
8933:120.5286481:24.2329344
6517:120.7031335:24.2185296
6174:120.7031108:24.2182402
4960:120.2581766:23.106012
1609:120.3163874:22.9618303
4968:121.5635114:25.0810153
1504:121.613755:25.0576399
3163:121.0055562:24.7742863
2344:120.6190887:24.2119618
3537:121.523189:25.0614505
3498:121.1903687:25.0478546
8064:120.2809056:23.1045044
3048:121.5634872:25.0820751
1597:120.2795637:23.1075413
8086:120.2797648:23.1079748
4561:120.4335315:24.1401073
3094:121.0146132:24.7739123
3443:121.0143151:24.7736753
1809:121.0486339:24.773972
5468:121.0049039:24.783835
5351:121.0047111:24.7839629
6261:121.004614:24.78287
6129:121.5519545:24.9796304
3014:120.9972365:24.7759561
3707:120.996058:24.777619
2458:120.9964379:24.77727
6291:121.0203089:24.8464874
6435:121.0248379:24.7722685
6679:121.0245644:24.7711235
6719:121.0180789:24.8414753
6720:121.0246473:24.7711818
6799:121.5729158:25.0759178
8081:121.0076126:24.7773055
8261:121.018011:24.8415851
8034:121.007951:24.7720307
2308:121.5778116:25.0741922
8109:120.6046169:24.1571656
6412:121.4726687:25.0564641
2301:121.5711666:25.077819
8358:121.571148:25.077874
3609:120.5946132:24.1538948
6203:121.5705841:25.0805291
3484:121.3007185:25.0327764
2420:121.5392127:24.9831123
6104:121.5400103:24.9847494
3332:121.5549091:25.0329619
3015:121.3205973:24.9859779
2457:121.372323:25.0397805
3105:121.3746551:25.0412543
3558:121.3710126:25.0420308
3078:121.2990909:25.0284823
6282:121.4999275:25.1263225
3032:120.2167868:23.0353769
3540:121.56961:25.077559
2413:120.5997285:24.1631765
3296:121.4859889:25.0046716
6276:121.5691818:25.0809577
3308:121.3753287:25.0522696
6109:121.6492543:25.0622495
3002:121.562761:25.0833709
5434:121.5620534:25.0824005
2459:121.5629835:25.082895
2431:121.5886617:25.0617968
3058:121.5524318:24.9836721
1471:121.4484418:25.0666176
8093:121.300596:25.0326694
5465:121.3003327:25.0302353
2392:121.4192408:24.9624388
3027:121.548466:24.973251
5309:121.5743656:25.056549
3501:121.578846:25.0647012
5450:121.6036155:25.0578768
5007:120.278732:22.9682547
9962:120.2488624:22.8132904
9960:120.293179:22.615809
9958:121.1091471:25.0277539
9957:120.3005934:22.8309261
9955:121.0620724:25.0382117
9951:120.2795844:23.039872
9950:120.2778068:22.9351511
9949:121.5267546:25.0033423
9946:121.5515014:25.0480765
9945:121.5425141:25.046942
9944:121.2784563:24.9403723
9943:121.5721613:25.041256
9942:120.6607135:23.9280473
9941:121.548378:25.0329289
9940:121.565616:25.0325434
9939:120.6119355:24.1677895
9938:120.4893386:24.1325204
9937:121.5408505:24.9962488
9935:120.4204595:24.0369349
9934:120.7000022:24.2190336
4976:120.6994467:24.2189429
9933:121.5243044:25.1057036
9931:120.2861489:22.620918
9930:120.3017271:22.6048754
1535:120.3016498:22.6050568
2002:120.3485474:22.5542672
1528:120.8171859:24.625838
2949:121.5662748:25.047846
2948:121.578681:25.0410718
7712:121.0371307:24.8072312
7721:120.6396484:24.1591423
7723:120.6473537:24.1598152
1608:120.294907:22.629318
3095:121.4867869:25.0039348
3056:120.7298814:24.1612956
1717:120.2432493:22.8463472
8215:121.3229422:24.9867921
6441:121.6487101:25.0621144
4979:121.2462743:24.9839919
1443:121.508634:25.0538014
7734:120.9235151:24.7527978
4966:121.5750503:25.0776176
1587:120.347522:23.9148624
2065:120.2687714:22.7382124
8114:121.4162265:24.9596672
6196:121.6119643:25.0568142
6192:121.6114924:25.0575824
8096:121.6117096:25.0578189
1101:121.5232036:25.0605877
2104:121.52322:25.0607349
2115:120.5715399:23.846601
2527:121.559883:25.034079
2644:120.280397:22.599093
2750:121.1757469:25.0617721
2892:121.5130472:25.045584
3042:121.5002439:25.1267955
3147:120.3203521:22.6865138
3419:120.99911:24.802755
3523:121.467037:25.0459485
3594:121.4859592:24.99671
3630:120.7319533:24.2910485
3687:121.6138444:25.0563507
3701:121.574784:25.0726577
2442:121.5747279:25.0728955
5410:121.5746857:25.0726328
6753:121.8215713:24.6294993
6768:120.6421342:24.1625164
6810:121.0121047:24.8395532
5258:121.5399965:24.9847433
6818:121.5400353:24.985866
6826:121.0205235:24.8615633
6844:120.3320047:22.6406295
6858:121.5855:25.05869
6869:121.5654958:25.0816677
6877:120.2702261:22.8311395
6953:121.035654:24.8077542
7547:121.5420849:24.96737
7566:120.1617758:22.9843883
8155:121.2087668:24.8863711
8176:121.0043233:24.7814515
8299:120.9110611:24.7191373
8410:120.1366404:23.0384809
8422:120.2999843:22.7869373
8431:121.5774424:25.0584915
8440:121.1112228:24.9017502
8455:121.5485702:25.0564442
8916:121.549186:25.0283242
8044:121.5491728:25.028485
9904:120.6239215:24.1792959
9908:121.5599002:25.0502709
9918:121.5132711:25.0069782
8458:121.5559948:25.0513754
8443:121.532763:25.05581
8436:121.574965:25.0758038
8112:121.574767:25.075678
7705:121.613781:25.0557719
7583:121.5601021:25.0518161
6961:121.5386075:25.0575355
6933:121.2808775:25.0644185
6926:120.6569472:24.158401
6894:120.6497393:24.1596959
6881:121.5425141:25.046942
6863:121.5148909:25.031284
6175:120.800407:24.4963558
6188:121.3766316:25.0502349
6189:121.5651555:25.0855868
6190:121.4485223:25.0698356
6190:121.5585643:25.0327893
6186:121.5452255:25.058129
6194:121.3019285:25.0146331
6195:121.3657925:25.0443902
6197:121.4879518:24.9972686
6198:121.5865118:25.0656416
6199:121.2243692:24.9557669
1201:121.5334641:25.0531691
1268:120.2967719:22.6194678
1319:120.2147985:23.0383069
6405:121.2422606:24.9772648
6235:121.6115069:25.0546463
6242:120.2742435:23.0460152
6246:121.4605778:25.0510886
6417:120.725026:24.09257
6425:121.2424033:24.9715703
6469:121.3113974:24.9903137
6486:121.4494362:25.0669831
6488:121.006073:24.777708
6491:121.3285236:24.9881454
6492:121.5400353:24.985866
6493:120.6081223:24.1719638
6494:121.0063637:24.804467
6505:121.549533:25.057112
6509:120.433292:22.5791488
6514:121.702742:25.086537
6516:121.522215:25.0267242
6512:121.0351856:24.8118143
6510:121.2000071:24.903739
6508:120.2320275:23.1789648
6506:120.6630523:23.9377772
6504:120.344929:22.782687
6499:121.5216286:25.0863435
6498:120.6068669:24.17025
6496:121.6097028:25.0519426
6495:121.570009:25.077339
9929:121.5790844:25.0492674
9928:121.5986668:25.0561332
9927:120.4266562:22.5770203
9926:121.4855643:25.068392
9924:120.2778409:22.8057131
9921:120.6117426:24.2093526
9919:120.1935038:23.166314
9917:121.5101047:25.0504907
9914:120.5707532:23.9810919
9912:121.6120274:25.0574271
9911:120.6585713:24.220379
9910:120.5094707:23.7208228
9907:120.2661389:23.0498246
9906:120.309434:22.60496
9905:121.4204515:25.0295026
9902:121.5103239:25.0443509
9802:120.5201363:23.7270014
9136:121.4285925:25.0229117
9103:121.5649069:25.0396773
8996:121.2495797:24.987695
8942:120.2708028:22.9707396
8941:121.5745698:25.0763865
8940:120.6877613:24.136214
8938:120.3659007:22.5368032
8937:120.2220038:23.3595414
8935:120.7270069:24.2173567
8932:121.5662462:25.0814467
8931:121.1759049:25.0793269
8929:121.2848524:25.0650194
8928:120.4140954:22.5630966
8927:121.4604061:25.023474
8924:120.5477549:22.6418893
8923:121.495981:25.035176
8921:121.4444011:24.9808657
8917:121.4379305:24.973145
8908:120.3587319:22.6140599
8906:121.2978813:24.9147868
8905:120.6131951:24.1712173
8499:121.4484465:25.0666233
8488:120.2342637:22.9831456
8487:121.509441:25.044924
8482:121.5492816:25.0289113
8481:120.5977855:24.1761036
8473:121.5305014:25.0559689
8472:121.5428113:24.9783813
8466:121.4231426:24.9566689
8464:120.6438935:24.1638685
8463:121.5425141:25.046942
8462:120.3146248:22.6849485
8454:121.5708588:25.0797198
8450:121.6485767:25.0620705
8446:121.5375307:25.0605349
8442:121.4565037:25.065278
8438:121.1776615:25.0712373
11 2:121.5122669:25.0425743
8437:121.5122669:25.0425743
8434:121.6450352:25.0616518
8433:121.5706212:25.0805832
8432:121.61233:25.058864
8429:120.302796:22.646498
8424:120.8750946:24.6642954
8421:121.1027121:24.8373002
8420:120.45401:22.6480045
8416:121.5801939:25.0622831
8415:120.2625254:22.9608544
8411:117.8684189:24.5009877
8409:121.5739073:25.0802823
8403:121.3061983:25.016321
8401:120.7204458:24.1401842
8390:120.8871832:24.7368316
8383:121.2880527:25.051488
8367:120.5142583:24.228004
8359:121.5722359:25.041228
8354:120.6653754:23.9282349
8349:120.2180345:22.9847155
8342:120.460611:23.8783141
8341:120.321458:23.655365
8329:121.5501898:25.0478244
8298:121.5706825:25.080827
8291:121.2033887:25.0923832
8289:121.4198227:25.0012387
8284:121.5278397:25.0550533
8279:120.3354898:23.3197992
8272:121.0067597:24.7739304
8271:121.4385747:24.9654809
8249:121.5886617:25.0617968
8240:120.3508606:22.7523446
8234:121.4833981:25.007855
8227:121.5627907:25.0833282
8213:121.202053:24.9046494
8210:121.4450684:25.0546141
8201:121.574612:25.074335
8183:121.0164696:24.8676049
8182:120.4330158:22.5868798
8171:121.5350947:24.98373
8163:121.3279197:24.9858315
8162:120.9113707:24.7197213
8150:121.0019927:24.77629
8147:121.622601:25.069643
8131:120.5760824:23.7130592
8121:121.1137029:25.0589575
8119:121.6455885:25.0608197
8111:121.423861:24.9876878
8110:120.287926:22.6059971
8107:120.177236:22.9719909
8105:120.8876846:24.6730037
8104:121.0359451:24.875325
8103:121.4517074:25.165543
8101:121.4843488:25.0057837
8099:121.5213114:25.0647833
8097:121.4237976:24.9881019
8092:120.3709242:22.6432573
8091:120.9311969:24.7909246
8089:121.4684941:25.0460462
8088:121.6066108:25.0741127
8087:121.5642221:25.0397053
8085:121.370964:24.9217099
8084:121.486914:24.99663
8083:121.4517992:25.0626232
8080:121.61015:25.0594639
8077:121.5307235:25.052264
8076:121.6457391:25.0608853
8074:120.1751872:23.1828806
8072:121.469628:25.057052
8070:120.306628:22.7247625
8068:121.5328498:24.9857668
8067:121.4662388:25.0618359
8066:121.5757308:25.0588618
8059:121.603105:25.002193
8054:121.6142914:25.0571331
8049:121.6494675:25.0604764
8048:121.591618:25.054819
8047:121.628276:25.06486
8045:121.446945:25.0646446
8042:121.4711205:25.0496689
8041:121.2443198:24.9818717
8040:121.0061954:24.7936782
8038:120.6209517:24.2087299
8033:120.6081223:24.1719638
8032:120.6768627:24.173143
8027:120.3746655:22.7642629
8024:120.9892245:24.800159
8021:121.3852641:24.9471591
8016:121.018011:24.8415851
7708:121.522996:25.05615
7707:121.0045462:24.7750416
7706:121.010785:24.8466551
7703:121.0313973:24.8068811
7702:121.4857565:25.054837
7642:120.513315:24.2226487
7610:120.5836865:22.4182007
7607:120.6776542:24.1195134
7595:121.4348235:25.0246878
7590:120.3082523:22.6308387
7584:121.5244071:25.0519526
7578:120.3524532:23.2838627
7575:121.448442:25.0665527
7561:120.279179:23.1131326
7558:121.5711779:25.0802333
7556:121.5350981:25.0577172
7555:120.2831752:23.0978803
7551:120.2093773:22.9926069
7530:120.9117956:24.719361
7516:121.2213871:24.9282191
7507:120.5755453:22.4113891
7443:120.4545925:22.6432727
7427:121.6097028:25.0519426
7419:121.2025874:24.9005425
6996:121.0180789:24.8414753
6994:121.4221986:24.9613681
6990:120.3912329:24.0601056
6982:121.4551031:25.2439804
6977:120.5976193:24.1744699
6971:121.5586083:25.0593144
6968:121.52547:25.0622305
6967:120.5889561:24.1733045
6963:121.4597424:25.1567269
6959:121.0775296:24.8799997
6958:121.5326732:25.0492968
6955:120.716948:24.098851
6952:120.6053573:22.5167977
6951:120.4984893:23.749731
6947:121.057871:25.0351883
6945:121.6099135:25.0522286
6944:121.3221717:24.9786865
6940:121.2394715:24.9840985
6939:121.622761:25.0705839
6936:121.0097097:24.8866406
6935:120.4041686:23.7353697
6932:121.4840585:25.0078142
6931:120.6637601:24.0879723
6929:120.6170009:24.1817706
6928:121.574784:25.0726577
6927:121.5760161:25.0739587
6925:121.551334:25.0330537
6923:121.0618806:25.0355103
6915:121.0071522:24.8685571
6917:121.048452:24.805286
6918:121.4889643:25.0054113
6919:121.6491936:25.0621587
6920:121.008321:24.874196
6913:121.4843237:25.0070847
6912:121.2696752:25.1019855
6911:120.1746643:22.960191
6910:121.5140151:25.0626144
6909:121.4843488:25.0057837
6908:121.647071:25.0603989
6906:121.522377:25.054823
6903:120.987678:24.8119091
6901:121.515325:25.0461278
6899:121.6984477:25.1503742
6898:121.5138321:25.0495711
6895:120.9219828:24.687113
6892:121.0447434:24.8074661
6891:121.044435:24.8084769
6886:121.612381:25.058205
6886:121.5724825:25.0766785
6884:121.5721229:25.0429878
6882:121.551731:24.9836289
6879:121.575052:25.0759105
6878:121.6136548:25.0565107
6875:121.614302:25.0571105
6874:121.5478293:25.0383239
6873:121.5238415:25.1061293
6872:121.6097112:25.0519287
6870:121.6482503:25.0620236
6868:120.6459111:24.1859455
6867:120.5984434:23.7129981
6865:121.5621679:25.0516832
6864:120.2850928:23.0976608
6861:120.2925843:22.5998656
6859:120.7014648:24.2207196
6857:121.6473889:25.060496
6856:120.6848718:24.0970902
6855:120.7010429:24.2199153
6854:120.9138788:24.7113811
6850:121.5356624:24.9831253
6848:121.4889643:25.0054113
6847:121.0068288:24.7720925
6846:120.6817997:24.1683171
6843:121.169905:24.926922
6842:121.580337:25.0702295
6841:120.6591311:24.1822034
6840:121.5756864:25.0711495
6839:121.4297467:25.0310199
6835:121.53511:24.983499
6833:120.8173258:24.5749855
6832:120.7303788:24.3141471
6831:121.4878382:24.9983902
6830:121.0083482:24.7943875
6829:120.7304509:24.3153687
6827:121.0468356:24.8056439
6825:121.6498425:25.0622525
6823:121.154547:24.9063408
6821:121.5510944:24.9836094
6820:121.5495158:24.9744854
6819:121.0047429:24.7723162
6817:120.2398244:23.0462793
6813:121.283792:25.0707028
6806:121.4221357:24.9613514
6793:120.4758051:24.2308469
6786:121.019217:24.8415761
6762:121.2914933:25.054796
6747:121.5231469:25.0850965
6735:121.48652:24.9968653
6730:120.6471578:24.4091257
6725:121.01012:24.827984
6712:120.6589702:24.1823404
6683:121.0265856:24.8305512
6673:120.3199924:22.576699
6669:121.6478659:25.0603727
6665:121.5230162:25.0445597
6661:121.6118825:25.0584861
6650:121.5414026:25.0374115
6645:121.6485171:25.0619892
6625:121.6293431:25.062082
6620:120.2818869:23.0974678
6612:121.0482625:24.8057163
6595:121.5689619:25.0505003
6572:121.5773152:25.0729244
6568:121.0215056:24.8130519
6541:-117.190348:32.906524
6532:121.0001104:24.8712067
6526:121.0197882:24.8403921
6473:121.5402134:25.058234
6221:120.9896942:24.7998455
6210:121.2491164:24.9970524
6168:120.9171419:24.7736169
6158:121.3250121:24.9791469
6153:121.4233061:24.9850038
6134:121.4484251:25.0698412
6140:121.5375146:25.0616175
6143:121.0203089:24.8464874
6125:121.5972954:25.0537929
6113:121.5728044:25.0792076
6035:121.6119299:25.0575486
6026:121.5181116:25.0457721
5905:120.3138009:22.629133
5530:121.6155203:25.060435
5534:121.5257752:25.0456793
5601:121.689784:25.0788169
5546:121.5444581:25.0527464
5522:121.5634423:25.0402449
5475:121.1044319:24.9140493
5484:121.5518787:24.9840215
5321:121.5904535:25.0523454
5344:121.019187:24.7652821
6816:121.5580993:25.0480041
6815:121.6484167:25.0620111
6814:121.4600118:25.0017365
6812:121.0189755:24.8398302
6811:121.5919615:25.0536618
6808:121.6484837:25.0619968
6807:-81.3808321:19.3292856
6805:121.4585075:25.0677174
6804:120.5612446:23.9931197
6803:121.5102617:25.0996648
6798:121.5665155:25.047665
6797:121.388318:25.0513665
6796:121.0073911:24.7745874
6794:121.5798603:25.0673696
6792:121.1715151:24.8253606
6791:121.4635238:25.0124893
6789:121.0232457:24.7735196
6788:120.9112904:24.7287221
6787:121.0978835:24.7338342
6785:120.6289341:24.2251624
6784:121.0276128:24.819447
6782:121.3269415:24.9875482
6775:121.1976389:24.9044436
6695:120.9947633:24.7783058
6603:120.302159:22.9960198
6598:121.5778474:25.0649507
6592:121.5669653:25.0801703
6578:120.1493796:23.0389446
2852:121.5230169:25.0445981
2916:121.4501719:25.0648382
2926:121.573949:25.0347589
2903:121.4670082:25.013132
2890:121.5425549:25.0468732
2832:121.5155039:25.044934
2760:120.6448067:24.1625309
2755:121.2417362:24.9847156
2752:121.4214216:24.9973154
2743:121.5319341:25.0522848
2739:121.5224401:25.0445802
2733:121.4349594:25.0690756
2726:121.5753021:25.0582677
2722:120.7451201:22.0104352
2704:121.5238351:25.0573268
2646:121.5873071:25.0586116
2641:120.2936322:22.6165628
2636:121.5640499:25.0415888
2613:120.5296329:24.2797637
2607:121.3001614:25.0325733
2547:121.5185352:25.049116
2534:121.5475723:25.0574284
2516:121.5792263:25.0501452
2504:121.5744547:25.0585586
2497:120.5127159:24.1650432
2478:121.2887912:25.0738466
2474:120.2435946:23.0522638
2425:121.5395738:24.9830663
2397:121.6483357:25.0619806
2380:120.99528:24.776435
2376:121.5433764:24.9787567
2348:121.5502185:25.0612977
2338:120.9981669:24.775137
2254:120.1404454:23.0364447
2249:120.2930572:22.5934345
2245:120.2543549:22.9776634
2237:121.2325998:25.019163
2233:120.5132852:24.2464317
2208:120.3456189:22.552346
2204:121.5483104:25.0329359
2108:120.4048619:22.5103631
2101:121.5411417:25.0375167
2070:120.2357442:22.8966004
2062:120.6411657:24.158394
2049:120.60182:24.1446104
2034:120.5084274:23.8632943
2031:121.4857565:25.054837
2022:120.2943905:22.8050495
2015:120.710602:24.3108343
2012:120.2923963:22.8092494
2009:120.2949397:22.6292708
1905:121.5839363:23.9312034
1817:121.4713731:25.0532815
1802:121.5451444:25.0521395
1795:121.5697048:25.0244746
1786:120.293016:22.598638
1783:121.3756119:25.0532512
1777:120.3364389:23.3206786
